0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:broadcast	0
0	:ok	:broadcast	0
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:broadcast	1
0	:ok	:broadcast	1
0	:invoke	:read	nil
0	:ok	:read	[0 1]
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[3 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 0 1 2]
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[3 4 0 1 2]
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
0	:invoke	:read	nil
0	:ok	:read	[5 3 4 6 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[5 3 4 6 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[5 3 4 6 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[5 3 4 6 0 1 2]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
0	:invoke	:read	nil
0	:ok	:read	[9 4 8 5 1 2 6 3 7 0]
0	:invoke	:read	nil
0	:ok	:read	[9 4 8 5 1 2 6 3 7 0]
0	:invoke	:read	nil
0	:ok	:read	[9 4 8 5 1 2 6 3 7 0]
0	:invoke	:read	nil
0	:ok	:read	[9 4 8 5 1 2 6 3 7 0]
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 0 10]
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 0 10]
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 0 10]
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 0 10]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 12 0 10]
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 12 13 0 10]
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 12 13 0 10]
0	:invoke	:read	nil
0	:ok	:read	[9 4 11 8 5 1 2 6 3 7 12 13 0 10]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:read	nil
0	:ok	:read	[4 8 1 7 14 9 11 5 2 6 3 12 13 15 0 10]
0	:invoke	:broadcast	16
0	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[4 8 1 7 14 9 11 5 2 16 6 3 12 13 15 0 10]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[4 8 1 7 14 18 9 11 5 2 16 6 3 12 13 15 0 10 17]
