0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:read	nil
1	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:broadcast	1
1	:ok	:broadcast	1
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[2 0]
1	:invoke	:broadcast	3
1	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[2 0]
0	:invoke	:read	nil
0	:ok	:read	[2 0]
1	:invoke	:read	nil
1	:ok	:read	[1 3]
0	:invoke	:read	nil
0	:ok	:read	[2 0]
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
1	:invoke	:read	nil
1	:ok	:read	[1 3]
0	:invoke	:read	nil
0	:ok	:read	[2 4 0]
0	:invoke	:read	nil
0	:ok	:read	[2 4 0]
1	:invoke	:broadcast	5
1	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
0	:invoke	:read	nil
0	:ok	:read	[2 0 6 4]
1	:invoke	:broadcast	7
1	:ok	:broadcast	7
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:read	nil
0	:ok	:read	[2 8 0 6 4]
1	:invoke	:read	nil
1	:ok	:read	[1 7 3 5]
0	:invoke	:read	nil
0	:ok	:read	[2 8 0 6 4]
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
1	:invoke	:read	nil
1	:ok	:read	[1 7 3 5]
0	:invoke	:read	nil
0	:ok	:read	[9 2 8 0 6 4]
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
1	:invoke	:broadcast	11
1	:ok	:broadcast	11
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
1	:invoke	:read	nil
1	:ok	:read	[1 11 7 3 5]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:broadcast	16
1	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 9 2 8 12 10 15]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
1	:invoke	:read	nil
1	:ok	:read	[1 11 7 16 3 5]
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
1	:invoke	:broadcast	20
1	:ok	:broadcast	20
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 18 9 2 8 12 10 15 17 19]
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
1	:invoke	:read	nil
1	:ok	:read	[1 11 7 16 3 5 20]
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 17 8 10 22 18 19 21 9 2 12 15]
1	:invoke	:broadcast	23
1	:ok	:broadcast	23
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 17 8 10 22 18 19 21 9 2 12 15]
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 17 8 10 22 18 19 21 9 2 12 15]
1	:invoke	:read	nil
1	:ok	:read	[1 20 11 16 7 3 5 23]
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
0	:invoke	:broadcast	25
0	:ok	:broadcast	25
1	:invoke	:read	nil
1	:ok	:read	[1 20 11 16 7 3 5 23]
0	:invoke	:broadcast	26
0	:ok	:broadcast	26
0	:invoke	:broadcast	27
0	:ok	:broadcast	27
1	:invoke	:broadcast	28
1	:ok	:broadcast	28
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 17 8 27 10 22 25 18 19 21 9 2 26 12 15 24]
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
1	:invoke	:read	nil
1	:ok	:read	[1 20 28 11 16 7 3 5 23]
0	:invoke	:read	nil
0	:ok	:read	[13 0 6 4 14 17 8 27 10 22 25 18 19 21 9 2 26 12 15 24 29]
0	:invoke	:broadcast	30
0	:ok	:broadcast	30
1	:invoke	:read	nil
1	:ok	:read	[1 20 28 11 16 7 3 5 23]
0	:invoke	:broadcast	31
